PROBLEM NAME: 	bench_40_5-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	41
NUMBER OF ITEMS: 	200
CAPACITY OF KNAPSACK: 	91001
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	288	129
3	256	141
4	228	169
5	188	145
6	124	169
7	56	161
8	32	145
9	40	113
10	24	89
11	8	109
12	8	73
13	32	57
14	32	65
15	40	83
16	40	73
17	16	25
18	56	25
19	56	33
20	72	41
21	48	51
22	48	63
23	132	145
24	132	137
25	156	137
26	172	53
27	148	85
28	124	125
29	104	41
30	124	29
31	162	9
32	180	29
33	172	37
34	180	37
35	236	69
36	260	69
37	284	93
38	288	109
39	212	145
40	252	125
41	280	133
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	1	1008	2
2	375	1009	2
3	283	1005	2
4	868	1000	2
5	274	1007	2
6	367	1006	3
7	299	1006	3
8	930	1002	3
9	533	1002	3
10	268	1002	3
11	122	1009	4
12	648	1002	4
13	530	1003	4
14	302	1008	4
15	426	1005	4
16	123	1000	5
17	766	1009	5
18	227	1001	5
19	940	1004	5
20	411	1006	5
21	475	1006	6
22	343	1007	6
23	970	1009	6
24	807	1000	6
25	366	1004	6
26	613	1007	7
27	176	1001	7
28	656	1007	7
29	69	1009	7
30	227	1002	7
31	226	1006	8
32	642	1000	8
33	652	1007	8
34	434	1009	8
35	473	1001	8
36	959	1005	9
37	372	1004	9
38	310	1007	9
39	773	1006	9
40	6	1002	9
41	361	1000	10
42	126	1002	10
43	422	1009	10
44	283	1008	10
45	876	1004	10
46	937	1009	11
47	696	1003	11
48	920	1005	11
49	996	1004	11
50	752	1006	11
51	459	1009	12
52	652	1009	12
53	462	1005	12
54	654	1007	12
55	104	1001	12
56	667	1004	13
57	806	1009	13
58	290	1006	13
59	744	1006	13
60	356	1001	13
61	829	1007	14
62	912	1001	14
63	683	1000	14
64	702	1008	14
65	773	1008	14
66	370	1006	15
67	758	1000	15
68	842	1006	15
69	656	1000	15
70	659	1003	15
71	823	1007	16
72	392	1003	16
73	191	1003	16
74	874	1001	16
75	94	1005	16
76	587	1002	17
77	386	1000	17
78	142	1003	17
79	581	1004	17
80	132	1007	17
81	541	1006	18
82	255	1001	18
83	709	1008	18
84	297	1002	18
85	792	1007	18
86	61	1002	19
87	352	1001	19
88	526	1005	19
89	826	1009	19
90	259	1006	19
91	205	1002	20
92	935	1006	20
93	669	1007	20
94	735	1008	20
95	34	1009	20
96	267	1006	21
97	550	1007	21
98	978	1002	21
99	955	1008	21
100	560	1009	21
101	174	1003	22
102	892	1005	22
103	304	1007	22
104	729	1000	22
105	572	1002	22
106	445	1005	23
107	741	1002	23
108	867	1009	23
109	552	1009	23
110	183	1001	23
111	619	1009	24
112	541	1007	24
113	793	1007	24
114	272	1004	24
115	414	1005	24
116	658	1006	25
117	131	1009	25
118	643	1004	25
119	113	1006	25
120	382	1005	25
121	308	1000	26
122	286	1009	26
123	296	1000	26
124	502	1004	26
125	119	1002	26
126	444	1007	27
127	843	1007	27
128	281	1004	27
129	492	1003	27
130	94	1001	27
131	321	1003	28
132	841	1007	28
133	866	1009	28
134	6	1002	28
135	720	1007	28
136	22	1008	29
137	590	1003	29
138	611	1006	29
139	466	1009	29
140	618	1005	29
141	961	1004	30
142	80	1008	30
143	120	1003	30
144	568	1009	30
145	804	1009	30
146	554	1008	31
147	672	1004	31
148	101	1009	31
149	364	1006	31
150	552	1008	31
151	37	1004	32
152	355	1007	32
153	81	1000	32
154	731	1004	32
155	376	1002	32
156	632	1007	33
157	736	1001	33
158	478	1007	33
159	95	1005	33
160	925	1004	33
161	763	1003	34
162	153	1001	34
163	753	1004	34
164	350	1009	34
165	909	1004	34
166	59	1001	35
167	469	1008	35
168	866	1002	35
169	98	1003	35
170	151	1005	35
171	391	1007	36
172	763	1005	36
173	39	1003	36
174	686	1002	36
175	372	1000	36
176	719	1008	37
177	856	1002	37
178	672	1001	37
179	339	1003	37
180	285	1007	37
181	341	1006	38
182	681	1000	38
183	618	1006	38
184	485	1006	38
185	134	1006	38
186	654	1009	39
187	373	1001	39
188	979	1005	39
189	182	1000	39
190	65	1006	39
191	450	1000	40
192	388	1000	40
193	739	1003	40
194	731	1001	40
195	486	1009	40
196	240	1000	41
197	573	1008	41
198	45	1008	41
199	678	1008	41
200	721	1000	41
