PROBLEM NAME: 	bench_10_3-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	11
NUMBER OF ITEMS: 	50
CAPACITY OF KNAPSACK: 	22750
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	228	169
3	64	157
4	16	109
5	104	113
6	104	129
7	172	125
8	148	9
9	288	109
10	276	101
11	280	133
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	122	1009	2
2	648	1002	2
3	530	1003	2
4	302	1008	2
5	426	1005	2
6	248	1005	3
7	888	1001	3
8	380	1001	3
9	990	1008	3
10	743	1007	3
11	861	1009	4
12	598	1001	4
13	835	1001	4
14	850	1005	4
15	26	1001	4
16	544	1003	5
17	314	1005	5
18	723	1008	5
19	302	1003	5
20	113	1003	5
21	830	1004	6
22	119	1002	6
23	819	1000	6
24	928	1006	6
25	496	1004	6
26	806	1008	7
27	574	1004	7
28	220	1008	7
29	779	1000	7
30	790	1009	7
31	680	1007	8
32	244	1009	8
33	665	1002	8
34	527	1001	8
35	53	1009	8
36	341	1006	9
37	681	1000	9
38	618	1006	9
39	485	1006	9
40	134	1006	9
41	859	1008	10
42	71	1002	10
43	553	1006	10
44	540	1006	10
45	597	1008	10
46	240	1000	11
47	573	1008	11
48	45	1008	11
49	678	1008	11
50	721	1000	11
