PROBLEM NAME: 	bench_15_5-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	16
NUMBER OF ITEMS: 	75
CAPACITY OF KNAPSACK: 	34126
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	188	145
3	124	169
4	32	145
5	40	113
6	32	57
7	132	145
8	132	137
9	156	137
10	124	29
11	162	9
12	180	29
13	284	93
14	288	109
15	212	145
16	280	133
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	123	1000	2
2	766	1009	2
3	227	1001	2
4	940	1004	2
5	411	1006	2
6	475	1006	3
7	343	1007	3
8	970	1009	3
9	807	1000	3
10	366	1004	3
11	226	1006	4
12	642	1000	4
13	652	1007	4
14	434	1009	4
15	473	1001	4
16	959	1005	5
17	372	1004	5
18	310	1007	5
19	773	1006	5
20	6	1002	5
21	667	1004	6
22	806	1009	6
23	290	1006	6
24	744	1006	6
25	356	1001	6
26	445	1005	7
27	741	1002	7
28	867	1009	7
29	552	1009	7
30	183	1001	7
31	619	1009	8
32	541	1007	8
33	793	1007	8
34	272	1004	8
35	414	1005	8
36	658	1006	9
37	131	1009	9
38	643	1004	9
39	113	1006	9
40	382	1005	9
41	961	1004	10
42	80	1008	10
43	120	1003	10
44	568	1009	10
45	804	1009	10
46	554	1008	11
47	672	1004	11
48	101	1009	11
49	364	1006	11
50	552	1008	11
51	37	1004	12
52	355	1007	12
53	81	1000	12
54	731	1004	12
55	376	1002	12
56	719	1008	13
57	856	1002	13
58	672	1001	13
59	339	1003	13
60	285	1007	13
61	341	1006	14
62	681	1000	14
63	618	1006	14
64	485	1006	14
65	134	1006	14
66	654	1009	15
67	373	1001	15
68	979	1005	15
69	182	1000	15
70	65	1006	15
71	240	1000	16
72	573	1008	16
73	45	1008	16
74	678	1008	16
75	721	1000	16
