PROBLEM NAME: 	bench_5_2-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	6
NUMBER OF ITEMS: 	25
CAPACITY OF KNAPSACK: 	11375
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	104	153
3	40	129
4	40	153
5	40	63
6	132	21
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	101	1008	2
2	532	1008	2
3	41	1009	2
4	325	1000	2
5	346	1009	2
6	242	1000	3
7	471	1009	3
8	858	1005	3
9	249	1008	3
10	295	1008	3
11	775	1001	4
12	153	1007	4
13	369	1008	4
14	979	1009	4
15	637	1005	4
16	173	1002	5
17	646	1007	5
18	911	1004	5
19	306	1007	5
20	851	1001	5
21	55	1001	6
22	17	1004	6
23	855	1006	6
24	811	1002	6
25	566	1004	6
