PROBLEM NAME: 	bench_30_2-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	31
NUMBER OF ITEMS: 	150
CAPACITY OF KNAPSACK: 	68251
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	188	169
3	188	145
4	148	145
5	104	153
6	40	129
7	40	153
8	32	65
9	40	83
10	40	63
11	44	27
12	56	57
13	104	105
14	104	121
15	140	137
16	172	85
17	104	73
18	104	17
19	132	21
20	120	9
21	162	9
22	180	29
23	196	49
24	236	37
25	236	21
26	260	69
27	284	93
28	228	117
29	212	117
30	196	145
31	280	133
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	1000	1006	2
2	902	1007	2
3	246	1000	2
4	99	1006	2
5	849	1008	2
6	123	1000	3
7	766	1009	3
8	227	1001	3
9	940	1004	3
10	411	1006	3
11	645	1008	4
12	418	1000	4
13	166	1000	4
14	634	1003	4
15	198	1008	4
16	101	1008	5
17	532	1008	5
18	41	1009	5
19	325	1000	5
20	346	1009	5
21	242	1000	6
22	471	1009	6
23	858	1005	6
24	249	1008	6
25	295	1008	6
26	775	1001	7
27	153	1007	7
28	369	1008	7
29	979	1009	7
30	637	1005	7
31	829	1007	8
32	912	1001	8
33	683	1000	8
34	702	1008	8
35	773	1008	8
36	370	1006	9
37	758	1000	9
38	842	1006	9
39	656	1000	9
40	659	1003	9
41	173	1002	10
42	646	1007	10
43	911	1004	10
44	306	1007	10
45	851	1001	10
46	689	1007	11
47	228	1001	11
48	852	1006	11
49	855	1003	11
50	37	1004	11
51	249	1003	12
52	457	1006	12
53	288	1005	12
54	560	1002	12
55	657	1000	12
56	753	1008	13
57	186	1006	13
58	927	1003	13
59	343	1001	13
60	417	1000	13
61	684	1005	14
62	163	1007	14
63	693	1004	14
64	688	1003	14
65	975	1003	14
66	648	1000	15
67	152	1009	15
68	415	1000	15
69	820	1002	15
70	181	1003	15
71	174	1008	16
72	320	1001	16
73	938	1009	16
74	558	1006	16
75	701	1008	16
76	512	1007	17
77	25	1003	17
78	94	1004	17
79	438	1007	17
80	136	1007	17
81	74	1004	18
82	615	1002	18
83	494	1003	18
84	562	1002	18
85	140	1005	18
86	55	1001	19
87	17	1004	19
88	855	1006	19
89	811	1002	19
90	566	1004	19
91	880	1009	20
92	427	1007	20
93	339	1007	20
94	364	1000	20
95	585	1006	20
96	554	1008	21
97	672	1004	21
98	101	1009	21
99	364	1006	21
100	552	1008	21
101	37	1004	22
102	355	1007	22
103	81	1000	22
104	731	1004	22
105	376	1002	22
106	681	1001	23
107	786	1004	23
108	298	1001	23
109	687	1008	23
110	544	1008	23
111	535	1006	24
112	928	1006	24
113	419	1007	24
114	398	1000	24
115	65	1007	24
116	636	1002	25
117	208	1005	25
118	971	1006	25
119	455	1001	25
120	814	1001	25
121	391	1007	26
122	763	1005	26
123	39	1003	26
124	686	1002	26
125	372	1000	26
126	719	1008	27
127	856	1002	27
128	672	1001	27
129	339	1003	27
130	285	1007	27
131	762	1001	28
132	21	1001	28
133	705	1009	28
134	179	1004	28
135	185	1001	28
136	41	1001	29
137	478	1002	29
138	695	1003	29
139	29	1007	29
140	698	1006	29
141	228	1001	30
142	840	1001	30
143	7	1002	30
144	537	1004	30
145	707	1006	30
146	240	1000	31
147	573	1008	31
148	45	1008	31
149	678	1008	31
150	721	1000	31
