PROBLEM NAME: 	bench_30_4-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	31
NUMBER OF ITEMS: 	150
CAPACITY OF KNAPSACK: 	68251
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	204	169
3	196	161
4	104	169
5	64	165
6	40	137
7	40	153
8	32	145
9	32	129
10	32	49
11	40	83
12	44	43
13	56	17
14	56	65
15	56	81
16	104	121
17	172	117
18	172	109
19	180	77
20	180	61
21	148	85
22	104	89
23	104	65
24	88	49
25	132	21
26	162	9
27	204	57
28	228	69
29	268	97
30	180	109
31	236	145
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	589	1004	2
2	32	1000	2
3	823	1002	2
4	160	1004	2
5	883	1005	2
6	776	1005	3
7	494	1001	3
8	883	1009	3
9	673	1001	3
10	564	1008	3
11	751	1008	4
12	897	1003	4
13	137	1008	4
14	756	1005	4
15	376	1000	4
16	768	1000	5
17	759	1005	5
18	222	1005	5
19	311	1005	5
20	279	1000	5
21	472	1005	6
22	517	1008	6
23	480	1007	6
24	789	1002	6
25	404	1000	6
26	775	1001	7
27	153	1007	7
28	369	1008	7
29	979	1009	7
30	637	1005	7
31	226	1006	8
32	642	1000	8
33	652	1007	8
34	434	1009	8
35	473	1001	8
36	921	1000	9
37	258	1007	9
38	236	1000	9
39	306	1004	9
40	786	1003	9
41	723	1009	10
42	917	1000	10
43	570	1009	10
44	888	1007	10
45	697	1003	10
46	370	1006	11
47	758	1000	11
48	842	1006	11
49	656	1000	11
50	659	1003	11
51	977	1005	12
52	5	1007	12
53	40	1002	12
54	841	1007	12
55	484	1006	12
56	223	1009	13
57	674	1004	13
58	456	1006	13
59	253	1004	13
60	494	1005	13
61	187	1009	14
62	478	1005	14
63	96	1001	14
64	772	1006	14
65	481	1003	14
66	56	1008	15
67	988	1006	15
68	326	1001	15
69	120	1007	15
70	12	1008	15
71	684	1005	16
72	163	1007	16
73	693	1004	16
74	688	1003	16
75	975	1003	16
76	800	1002	17
77	229	1005	17
78	746	1006	17
79	494	1007	17
80	511	1000	17
81	612	1002	18
82	275	1005	18
83	925	1007	18
84	208	1006	18
85	201	1000	18
86	126	1001	19
87	699	1002	19
88	285	1001	19
89	435	1002	19
90	202	1004	19
91	665	1000	20
92	458	1003	20
93	56	1005	20
94	292	1008	20
95	667	1006	20
96	444	1007	21
97	843	1007	21
98	281	1004	21
99	492	1003	21
100	94	1001	21
101	507	1008	22
102	893	1001	22
103	621	1004	22
104	74	1008	22
105	63	1000	22
106	892	1004	23
107	547	1006	23
108	273	1009	23
109	344	1001	23
110	766	1001	23
111	129	1006	24
112	263	1001	24
113	935	1008	24
114	358	1009	24
115	443	1001	24
116	55	1001	25
117	17	1004	25
118	855	1006	25
119	811	1002	25
120	566	1004	25
121	554	1008	26
122	672	1004	26
123	101	1009	26
124	364	1006	26
125	552	1008	26
126	814	1007	27
127	654	1007	27
128	211	1009	27
129	446	1005	27
130	165	1000	27
131	41	1007	28
132	585	1003	28
133	918	1000	28
134	935	1004	28
135	550	1004	28
136	135	1002	29
137	895	1007	29
138	206	1006	29
139	755	1002	29
140	194	1008	29
141	732	1009	30
142	815	1002	30
143	455	1008	30
144	325	1002	30
145	784	1008	30
146	260	1000	31
147	495	1002	31
148	425	1006	31
149	143	1008	31
150	882	1007	31
