PROBLEM NAME: 	bench_10_5-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	11
NUMBER OF ITEMS: 	50
CAPACITY OF KNAPSACK: 	22750
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	188	145
3	124	169
4	40	113
5	32	57
6	132	137
7	156	137
8	124	29
9	162	9
10	284	93
11	212	145
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	123	1000	2
2	766	1009	2
3	227	1001	2
4	940	1004	2
5	411	1006	2
6	475	1006	3
7	343	1007	3
8	970	1009	3
9	807	1000	3
10	366	1004	3
11	959	1005	4
12	372	1004	4
13	310	1007	4
14	773	1006	4
15	6	1002	4
16	667	1004	5
17	806	1009	5
18	290	1006	5
19	744	1006	5
20	356	1001	5
21	619	1009	6
22	541	1007	6
23	793	1007	6
24	272	1004	6
25	414	1005	6
26	658	1006	7
27	131	1009	7
28	643	1004	7
29	113	1006	7
30	382	1005	7
31	961	1004	8
32	80	1008	8
33	120	1003	8
34	568	1009	8
35	804	1009	8
36	554	1008	9
37	672	1004	9
38	101	1009	9
39	364	1006	9
40	552	1008	9
41	719	1008	10
42	856	1002	10
43	672	1001	10
44	339	1003	10
45	285	1007	10
46	654	1009	11
47	373	1001	11
48	979	1005	11
49	182	1000	11
50	65	1006	11
