PROBLEM NAME: 	ttd300_n40_L2-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	41
NUMBER OF ITEMS: 	200
CAPACITY OF KNAPSACK: 	91001
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	50.00
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	128	166
2	288	207
3	201	156
4	257	167
5	29	274
6	256	60
7	270	84
8	121	138
9	245	280
10	251	277
11	108	280
12	193	76
13	252	142
14	132	241
15	54	290
16	183	203
17	226	237
18	111	188
19	39	122
20	143	298
21	169	240
22	140	239
23	221	43
24	265	150
25	170	180
26	264	90
27	258	52
28	82	209
29	80	66
30	1	173
31	241	173
32	157	191
33	236	60
34	131	173
35	147	198
36	72	200
37	182	209
38	269	115
39	34	193
40	79	6
41	54	118
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	163	1007	2
2	545	1003	2
3	609	1007	2
4	649	1001	2
5	628	1001	2
6	549	1000	3
7	762	1005	3
8	773	1008	3
9	671	1003	3
10	881	1002	3
11	858	1000	4
12	757	1007	4
13	532	1001	4
14	531	1000	4
15	716	1006	4
16	310	1009	5
17	205	1009	5
18	767	1002	5
19	107	1004	5
20	171	1007	5
21	703	1001	6
22	506	1001	6
23	44	1003	6
24	81	1008	6
25	817	1006	6
26	154	1007	7
27	476	1006	7
28	463	1009	7
29	103	1009	7
30	901	1000	7
31	429	1008	8
32	444	1003	8
33	38	1003	8
34	303	1006	8
35	554	1003	8
36	196	1006	9
37	131	1004	9
38	161	1009	9
39	562	1001	9
40	682	1003	9
41	539	1004	10
42	760	1009	10
43	305	1001	10
44	991	1001	10
45	75	1008	10
46	196	1001	11
47	52	1006	11
48	956	1002	11
49	915	1001	11
50	799	1001	11
51	684	1003	12
52	572	1002	12
53	765	1008	12
54	213	1002	12
55	705	1001	12
56	124	1004	13
57	272	1009	13
58	457	1006	13
59	775	1009	13
60	757	1001	13
61	978	1004	14
62	128	1009	14
63	53	1008	14
64	147	1001	14
65	252	1003	14
66	24	1005	15
67	239	1008	15
68	590	1006	15
69	865	1003	15
70	267	1006	15
71	667	1005	16
72	690	1000	16
73	856	1001	16
74	999	1002	16
75	312	1004	16
76	320	1009	17
77	782	1001	17
78	465	1004	17
79	726	1009	17
80	223	1001	17
81	579	1000	18
82	542	1008	18
83	305	1009	18
84	424	1006	18
85	707	1002	18
86	574	1007	19
87	486	1002	19
88	975	1002	19
89	689	1006	19
90	843	1004	19
91	425	1007	20
92	610	1006	20
93	891	1006	20
94	871	1003	20
95	681	1005	20
96	157	1003	21
97	538	1004	21
98	474	1007	21
99	230	1002	21
100	18	1004	21
101	377	1003	22
102	470	1004	22
103	837	1002	22
104	586	1009	22
105	190	1001	22
106	993	1002	23
107	896	1005	23
108	516	1001	23
109	108	1003	23
110	417	1002	23
111	600	1007	24
112	395	1009	24
113	100	1004	24
114	92	1003	24
115	661	1006	24
116	192	1001	25
117	795	1004	25
118	12	1001	25
119	354	1001	25
120	410	1009	25
121	611	1005	26
122	734	1002	26
123	295	1001	26
124	126	1009	26
125	82	1004	26
126	335	1009	27
127	24	1007	27
128	550	1002	27
129	859	1009	27
130	953	1003	27
131	319	1009	28
132	814	1005	28
133	560	1001	28
134	977	1007	28
135	395	1006	28
136	229	1004	29
137	938	1008	29
138	79	1006	29
139	804	1006	29
140	87	1004	29
141	811	1007	30
142	654	1009	30
143	269	1000	30
144	228	1009	30
145	970	1005	30
146	111	1004	31
147	116	1008	31
148	175	1006	31
149	959	1005	31
150	770	1003	31
151	811	1005	32
152	688	1002	32
153	58	1004	32
154	299	1006	32
155	392	1005	32
156	159	1007	33
157	320	1009	33
158	369	1005	33
159	972	1006	33
160	403	1000	33
161	767	1003	34
162	164	1008	34
163	576	1006	34
164	188	1007	34
165	453	1002	34
166	741	1009	35
167	335	1002	35
168	388	1002	35
169	906	1006	35
170	301	1006	35
171	477	1001	36
172	98	1008	36
173	560	1007	36
174	861	1001	36
175	266	1000	36
176	101	1005	37
177	732	1008	37
178	35	1007	37
179	97	1007	37
180	840	1004	37
181	425	1000	38
182	794	1001	38
183	393	1005	38
184	247	1003	38
185	111	1006	38
186	285	1003	39
187	493	1005	39
188	372	1006	39
189	646	1002	39
190	297	1003	39
191	848	1002	40
192	732	1003	40
193	683	1001	40
194	927	1008	40
195	178	1006	40
196	598	1006	41
197	991	1002	41
198	440	1002	41
199	950	1002	41
200	482	1005	41
