PROBLEM NAME: 	ttd300_n20_L4_f025-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	21
NUMBER OF ITEMS: 	100
CAPACITY OF KNAPSACK: 	45501
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	50.00
EDGE_WEIGHT_TYPE:	CEIL_2D
DRONE ENDURANCE: 	82
NODE_COORD_SECTION	(INDEX, X, Y): 
1	50	13
2	133	100
3	86	45
4	205	73
5	286	131
6	256	28
7	222	123
8	158	201
9	120	259
10	88	97
11	282	22
12	147	60
13	289	209
14	260	44
15	261	87
16	242	156
17	17	26
18	271	47
19	273	202
20	273	92
21	35	144
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	136	1008	2
2	822	1009	2
3	704	1001	2
4	533	1001	2
5	108	1006	2
6	235	1002	3
7	684	1009	3
8	304	1000	3
9	219	1009	3
10	795	1004	3
11	136	1006	4
12	32	1008	4
13	834	1007	4
14	910	1007	4
15	180	1006	4
16	336	1007	5
17	951	1007	5
18	114	1002	5
19	103	1009	5
20	71	1003	5
21	611	1004	6
22	341	1000	6
23	415	1008	6
24	503	1001	6
25	838	1007	6
26	749	1001	7
27	640	1001	7
28	301	1007	7
29	985	1005	7
30	689	1000	7
31	983	1002	8
32	54	1005	8
33	853	1000	8
34	244	1004	8
35	436	1003	8
36	408	1002	9
37	70	1002	9
38	818	1002	9
39	731	1006	9
40	405	1002	9
41	650	1004	10
42	766	1004	10
43	798	1008	10
44	145	1006	10
45	658	1001	10
46	465	1000	11
47	656	1004	11
48	233	1008	11
49	654	1004	11
50	860	1007	11
51	350	1005	12
52	588	1007	12
53	625	1000	12
54	750	1004	12
55	582	1002	12
56	361	1004	13
57	761	1008	13
58	619	1008	13
59	430	1009	13
60	568	1000	13
61	254	1007	14
62	290	1007	14
63	331	1009	14
64	270	1009	14
65	395	1003	14
66	255	1003	15
67	436	1002	15
68	472	1004	15
69	424	1001	15
70	142	1007	15
71	282	1005	16
72	787	1006	16
73	617	1004	16
74	760	1002	16
75	302	1003	16
76	501	1007	17
77	656	1003	17
78	136	1009	17
79	159	1000	17
80	170	1008	17
81	562	1000	18
82	966	1000	18
83	489	1008	18
84	391	1002	18
85	979	1004	18
86	543	1001	19
87	132	1003	19
88	6	1009	19
89	661	1009	19
90	340	1004	19
91	273	1009	20
92	548	1004	20
93	955	1005	20
94	988	1005	20
95	797	1007	20
96	236	1006	21
97	288	1009	21
98	750	1006	21
99	199	1001	21
100	797	1001	21
