PROBLEM NAME: 	bench_30_3-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	31
NUMBER OF ITEMS: 	150
CAPACITY OF KNAPSACK: 	68251
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	228	169
3	228	161
4	172	145
5	164	169
6	80	157
7	64	157
8	16	109
9	8	97
10	24	45
11	32	65
12	56	9
13	104	105
14	104	113
15	104	129
16	172	125
17	172	85
18	124	101
19	148	9
20	180	45
21	180	37
22	204	57
23	212	65
24	228	29
25	260	69
26	288	109
27	276	101
28	276	93
29	180	117
30	252	125
31	280	133
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	122	1009	2
2	648	1002	2
3	530	1003	2
4	302	1008	2
5	426	1005	2
6	486	1004	3
7	515	1004	3
8	104	1000	3
9	643	1005	3
10	53	1006	3
11	356	1000	4
12	602	1006	4
13	823	1004	4
14	153	1009	4
15	846	1008	4
16	211	1009	5
17	837	1001	5
18	706	1003	5
19	208	1002	5
20	769	1009	5
21	240	1004	6
22	986	1002	6
23	41	1009	6
24	544	1003	6
25	808	1001	6
26	248	1005	7
27	888	1001	7
28	380	1001	7
29	990	1008	7
30	743	1007	7
31	861	1009	8
32	598	1001	8
33	835	1001	8
34	850	1005	8
35	26	1001	8
36	754	1005	9
37	597	1007	9
38	73	1007	9
39	794	1001	9
40	157	1002	9
41	155	1009	10
42	89	1000	10
43	869	1000	10
44	879	1005	10
45	114	1007	10
46	829	1007	11
47	912	1001	11
48	683	1000	11
49	702	1008	11
50	773	1008	11
51	862	1009	12
52	495	1007	12
53	666	1004	12
54	861	1004	12
55	300	1006	12
56	753	1008	13
57	186	1006	13
58	927	1003	13
59	343	1001	13
60	417	1000	13
61	544	1003	14
62	314	1005	14
63	723	1008	14
64	302	1003	14
65	113	1003	14
66	830	1004	15
67	119	1002	15
68	819	1000	15
69	928	1006	15
70	496	1004	15
71	806	1008	16
72	574	1004	16
73	220	1008	16
74	779	1000	16
75	790	1009	16
76	174	1008	17
77	320	1001	17
78	938	1009	17
79	558	1006	17
80	701	1008	17
81	797	1004	18
82	427	1009	18
83	29	1005	18
84	401	1004	18
85	307	1007	18
86	680	1007	19
87	244	1009	19
88	665	1002	19
89	527	1001	19
90	53	1009	19
91	67	1005	20
92	108	1000	20
93	860	1002	20
94	172	1003	20
95	570	1005	20
96	763	1003	21
97	153	1001	21
98	753	1004	21
99	350	1009	21
100	909	1004	21
101	814	1007	22
102	654	1007	22
103	211	1009	22
104	446	1005	22
105	165	1000	22
106	514	1006	23
107	975	1003	23
108	244	1001	23
109	398	1002	23
110	351	1006	23
111	399	1008	24
112	637	1003	24
113	59	1007	24
114	446	1003	24
115	527	1006	24
116	391	1007	25
117	763	1005	25
118	39	1003	25
119	686	1002	25
120	372	1000	25
121	341	1006	26
122	681	1000	26
123	618	1006	26
124	485	1006	26
125	134	1006	26
126	859	1008	27
127	71	1002	27
128	553	1006	27
129	540	1006	27
130	597	1008	27
131	456	1000	28
132	211	1005	28
133	959	1008	28
134	902	1003	28
135	585	1005	28
136	969	1008	29
137	50	1009	29
138	870	1005	29
139	32	1009	29
140	399	1007	29
141	450	1000	30
142	388	1000	30
143	739	1003	30
144	731	1001	30
145	486	1009	30
146	240	1000	31
147	573	1008	31
148	45	1008	31
149	678	1008	31
150	721	1000	31
