PROBLEM NAME: 	bench_30_1-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	31
NUMBER OF ITEMS: 	150
CAPACITY OF KNAPSACK: 	68251
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	270	133
3	246	157
4	196	169
5	196	161
6	188	145
7	172	145
8	80	157
9	40	169
10	32	145
11	48	99
12	8	97
13	48	51
14	48	63
15	56	81
16	104	97
17	156	137
18	172	93
19	104	25
20	180	29
21	172	29
22	180	37
23	236	37
24	252	21
25	260	77
26	276	69
27	280	109
28	260	85
29	236	93
30	204	145
31	260	129
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	896	1006	2
2	875	1004	2
3	434	1001	2
4	203	1006	2
5	64	1009	2
6	613	1006	3
7	215	1005	3
8	123	1007	3
9	451	1002	3
10	83	1003	3
11	325	1009	4
12	901	1001	4
13	343	1008	4
14	239	1005	4
15	263	1003	4
16	776	1005	5
17	494	1001	5
18	883	1009	5
19	673	1001	5
20	564	1008	5
21	123	1000	6
22	766	1009	6
23	227	1001	6
24	940	1004	6
25	411	1006	6
26	356	1000	7
27	602	1006	7
28	823	1004	7
29	153	1009	7
30	846	1008	7
31	240	1004	8
32	986	1002	8
33	41	1009	8
34	544	1003	8
35	808	1001	8
36	337	1003	9
37	886	1004	9
38	633	1002	9
39	822	1006	9
40	857	1008	9
41	226	1006	10
42	642	1000	10
43	652	1007	10
44	434	1009	10
45	473	1001	10
46	940	1002	11
47	453	1007	11
48	94	1009	11
49	812	1004	11
50	531	1008	11
51	754	1005	12
52	597	1007	12
53	73	1007	12
54	794	1001	12
55	157	1002	12
56	267	1006	13
57	550	1007	13
58	978	1002	13
59	955	1008	13
60	560	1009	13
61	174	1003	14
62	892	1005	14
63	304	1007	14
64	729	1000	14
65	572	1002	14
66	56	1008	15
67	988	1006	15
68	326	1001	15
69	120	1007	15
70	12	1008	15
71	812	1009	16
72	70	1000	16
73	337	1005	16
74	229	1003	16
75	253	1004	16
76	658	1006	17
77	131	1009	17
78	643	1004	17
79	113	1006	17
80	382	1005	17
81	300	1008	18
82	661	1007	18
83	291	1003	18
84	841	1006	18
85	536	1007	18
86	866	1004	19
87	506	1002	19
88	13	1002	19
89	806	1000	19
90	655	1000	19
91	37	1004	20
92	355	1007	20
93	81	1000	20
94	731	1004	20
95	376	1002	20
96	910	1002	21
97	547	1002	21
