PROBLEM NAME: 	bench_5_3-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	6
NUMBER OF ITEMS: 	25
CAPACITY OF KNAPSACK: 	11375
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	16	109
3	104	129
4	148	9
5	276	101
6	280	133
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	861	1009	2
2	598	1001	2
3	835	1001	2
4	850	1005	2
5	26	1001	2
6	830	1004	3
7	119	1002	3
8	819	1000	3
9	928	1006	3
10	496	1004	3
11	680	1007	4
12	244	1009	4
13	665	1002	4
14	527	1001	4
15	53	1009	4
16	859	1008	5
17	71	1002	5
18	553	1006	5
19	540	1006	5
20	597	1008	5
21	240	1000	6
22	573	1008	6
23	45	1008	6
24	678	1008	6
25	721	1000	6
