PROBLEM NAME: 	bench_40_1-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	41
NUMBER OF ITEMS: 	200
CAPACITY OF KNAPSACK: 	91001
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	270	133
3	246	157
4	196	169
5	196	161
6	188	145
7	172	145
8	80	157
9	40	169
10	32	153
11	32	145
12	48	99
13	8	97
14	24	17
15	48	51
16	48	63
17	56	73
18	56	81
19	104	97
20	104	105
21	104	113
22	156	137
23	172	93
24	148	85
25	104	25
26	132	81
27	180	29
28	172	29
29	180	37
30	236	45
31	236	37
32	252	21
33	260	45
34	260	77
35	276	69
36	284	69
37	280	109
38	260	85
39	236	93
40	204	145
41	260	129
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	896	1006	2
2	875	1004	2
3	434	1001	2
4	203	1006	2
5	64	1009	2
6	613	1006	3
7	215	1005	3
8	123	1007	3
9	451	1002	3
10	83	1003	3
11	325	1009	4
12	901	1001	4
13	343	1008	4
14	239	1005	4
15	263	1003	4
16	776	1005	5
17	494	1001	5
18	883	1009	5
19	673	1001	5
20	564	1008	5
21	123	1000	6
22	766	1009	6
23	227	1001	6
24	940	1004	6
25	411	1006	6
26	356	1000	7
27	602	1006	7
28	823	1004	7
29	153	1009	7
30	846	1008	7
31	240	1004	8
32	986	1002	8
33	41	1009	8
34	544	1003	8
35	808	1001	8
36	337	1003	9
37	886	1004	9
38	633	1002	9
39	822	1006	9
40	857	1008	9
41	594	1008	10
42	560	1000	10
43	980	1005	10
44	681	1000	10
45	918	1005	10
46	226	1006	11
47	642	1000	11
48	652	1007	11
49	434	1009	11
50	473	1001	11
51	940	1002	12
52	453	1007	12
53	94	1009	12
54	812	1004	12
55	531	1008	12
56	754	1005	13
57	597	1007	13
58	73	1007	13
59	794	1001	13
60	157	1002	13
61	466	1000	14
62	621	1001	14
63	970	1009	14
64	821	1007	14
65	975	1002	14
66	267	1006	15
67	550	1007	15
68	978	1002	15
69	955	1008	15
70	560	1009	15
71	174	1003	16
72	892	1005	16
73	304	1007	16
74	729	1000	16
75	572	1002	16
76	519	1004	17
77	991	1007	17
78	587	1002	17
79	505	1008	17
80	324	1008	17
81	56	1008	18
82	988	1006	18
83	326	1001	18
84	120	1007	18
85	12	1008	18
86	812	1009	19
87	70	1000	19
88	337	1005	19
89	229	1003	19
90	253	1004	19
