PROBLEM NAME: 	ttd300_n20_L3_f025-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	21
NUMBER OF ITEMS: 	100
CAPACITY OF KNAPSACK: 	45501
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	50.00
EDGE_WEIGHT_TYPE:	CEIL_2D
DRONE ENDURANCE: 	89
NODE_COORD_SECTION	(INDEX, X, Y): 
1	11	55
2	114	30
3	81	115
4	26	11
5	171	153
6	276	26
7	153	203
8	58	295
9	38	115
10	192	12
11	281	55
12	98	200
13	25	112
14	110	249
15	39	196
16	186	61
17	52	8
18	276	265
19	39	231
20	192	186
21	43	23
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	568	1001	2
2	656	1002	2
3	313	1002	2
4	988	1009	2
5	860	1009	2
6	951	1000	3
7	164	1009	3
8	297	1002	3
9	483	1005	3
10	627	1008	3
11	168	1008	4
12	842	1003	4
13	164	1003	4
14	566	1002	4
15	777	1001	4
16	548	1004	5
17	90	1005	5
18	363	1009	5
19	87	1003	5
20	856	1008	5
21	703	1002	6
22	417	1006	6
23	294	1003	6
24	783	1002	6
25	485	1001	6
26	924	1005	7
27	934	1000	7
28	83	1000	7
29	585	1000	7
30	320	1005	7
31	912	1007	8
32	555	1000	8
33	51	1004	8
34	78	1001	8
35	281	1009	8
36	783	1004	9
37	199	1001	9
38	803	1003	9
39	92	1004	9
40	138	1008	9
41	256	1002	10
42	593	1005	10
43	258	1005	10
44	680	1007	10
45	979	1007	10
46	29	1007	11
47	54	1006	11
48	686	1002	11
49	102	1006	11
50	518	1008	11
51	670	1008	12
52	83	1007	12
53	909	1005	12
54	727	1000	12
55	376	1000	12
56	723	1004	13
57	994	1002	13
58	42	1006	13
59	438	1007	13
60	206	1000	13
61	585	1002	14
62	290	1006	14
63	225	1009	14
64	815	1008	14
65	533	1003	14
66	84	1001	15
67	810	1008	15
68	614	1003	15
69	276	1007	15
70	435	1008	15
71	959	1001	16
72	178	1000	16
73	879	1008	16
74	143	1000	16
75	649	1009	16
76	136	1007	17
77	536	1005	17
78	903	1007	17
79	538	1006	17
80	957	1007	17
81	933	1004	18
82	674	1007	18
83	18	1005	18
84	507	1005	18
85	315	1004	18
86	678	1008	19
87	130	1002	19
88	316	1007	19
89	728	1009	19
90	373	1001	19
91	962	1001	20
92	847	1001	20
93	610	1009	20
94	10	1004	20
95	206	1000	20
96	893	1003	21
97	345	1005	21
98	586	1004	21
99	508	1007	21
100	222	1001	21
