PROBLEM NAME: 	ttd300_n20_L1_f025-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	21
NUMBER OF ITEMS: 	100
CAPACITY OF KNAPSACK: 	45501
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	50.00
EDGE_WEIGHT_TYPE:	CEIL_2D
DRONE ENDURANCE: 	96
NODE_COORD_SECTION	(INDEX, X, Y): 
1	164	167
2	223	289
3	255	36
4	288	274
5	245	292
6	167	295
7	144	185
8	174	197
9	134	216
10	186	226
11	297	207
12	143	108
13	99	50
14	261	242
15	15	273
16	279	177
17	133	185
18	20	0
19	228	172
20	4	123
21	110	98
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	727	1009	2
2	761	1005	2
3	938	1005	2
4	178	1000	2
5	584	1004	2
6	800	1004	3
7	898	1007	3
8	191	1002	3
9	877	1009	3
10	154	1003	3
11	389	1000	4
12	827	1003	4
13	317	1003	4
14	847	1005	4
15	180	1008	4
16	190	1008	5
17	373	1003	5
18	324	1008	5
19	160	1002	5
20	812	1001	5
21	85	1001	6
22	926	1002	6
23	805	1002	6
24	764	1003	6
25	193	1005	6
26	112	1000	7
27	289	1001	7
28	914	1003	7
29	848	1002	7
30	689	1000	7
31	903	1008	8
32	227	1000	8
33	864	1009	8
34	62	1005	8
35	556	1009	8
36	78	1000	9
37	67	1004	9
38	318	1009	9
39	940	1000	9
40	293	1003	9
41	124	1003	10
42	648	1008	10
43	724	1006	10
44	672	1001	10
45	489	1003	10
46	63	1008	11
47	210	1001	11
48	552	1009	11
49	714	1005	11
50	134	1001	11
51	483	1002	12
52	783	1006	12
53	994	1007	12
54	433	1008	12
55	402	1006	12
56	457	1004	13
57	986	1004	13
58	253	1004	13
59	634	1002	13
60	840	1004	13
61	817	1001	14
62	940	1000	14
63	88	1003	14
64	432	1009	14
65	592	1006	14
66	113	1004	15
67	718	1004	15
68	865	1007	15
69	377	1006	15
70	876	1001	15
71	613	1006	16
72	773	1001	16
73	304	1004	16
74	589	1006	16
75	842	1007	16
76	776	1005	17
77	559	1001	17
78	253	1001	17
79	222	1000	17
80	320	1003	17
81	601	1008	18
82	799	1001	18
83	82	1005	18
84	699	1009	18
85	636	1000	18
86	731	1009	19
87	548	1007	19
88	262	1002	19
89	868	1007	19
90	559	1009	19
91	670	1006	20
92	865	1006	20
93	954	1004	20
94	925	1009	20
95	247	1004	20
96	295	1007	21
97	758	1007	21
98	497	1009	21
99	872	1000	21
100	705	1005	21
