PROBLEM NAME: 	bench_15_1-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	16
NUMBER OF ITEMS: 	75
CAPACITY OF KNAPSACK: 	34126
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	236	169
3	220	169
4	148	145
5	104	153
6	56	105
7	8	49
8	32	57
9	56	49
10	104	137
11	172	53
12	104	57
13	124	37
14	136	9
15	284	93
16	180	109
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	874	1001	2
2	435	1000	2
3	862	1005	2
4	155	1004	2
5	863	1008	2
6	823	1001	3
7	351	1001	3
8	779	1003	3
9	471	1006	3
10	707	1004	3
11	645	1008	4
12	418	1000	4
13	166	1000	4
14	634	1003	4
15	198	1008	4
16	101	1008	5
17	532	1008	5
18	41	1009	5
19	325	1000	5
20	346	1009	5
21	709	1006	6
22	856	1002	6
23	950	1001	6
24	302	1000	6
25	223	1009	6
26	588	1003	7
27	317	1003	7
28	969	1002	7
29	429	1002	7
30	863	1006	7
31	667	1004	8
32	806	1009	8
33	290	1006	8
34	744	1006	8
35	356	1001	8
36	913	1009	9
37	167	1002	9
38	62	1000	9
39	280	1007	9
40	314	1000	9
41	725	1009	10
42	774	1005	10
43	664	1009	10
44	16	1006	10
45	572	1009	10
46	308	1000	11
47	286	1009	11
48	296	1000	11
49	502	1004	11
50	119	1002	11
51	662	1000	12
52	723	1002	12
53	685	1000	12
54	192	1002	12
55	551	1007	12
56	624	1006	13
57	380	1001	13
58	353	1009	13
59	952	1005	13
60	118	1009	13
61	809	1009	14
62	336	1005	14
63	724	1002	14
64	139	1001	14
65	269	1007	14
66	719	1008	15
67	856	1002	15
68	672	1001	15
69	339	1003	15
70	285	1007	15
71	732	1009	16
72	815	1002	16
73	455	1008	16
74	325	1002	16
75	784	1008	16
