PROBLEM NAME: 	bench_20_3-TTP
KNAPSACK DATA TYPE: uncorrelated, similar weights
DIMENSION:	21
NUMBER OF ITEMS: 	100
CAPACITY OF KNAPSACK: 	45501
MIN SPEED: 	0.1
MAX SPEED: 	1
RENTING RATIO: 	72.70
EDGE_WEIGHT_TYPE:	CEIL_2D
NODE_COORD_SECTION	(INDEX, X, Y): 
1	288	149
2	228	169
3	228	161
4	80	157
5	64	157
6	16	109
7	24	45
8	56	9
9	104	105
10	104	113
11	104	129
12	172	125
13	148	9
14	180	37
15	212	65
16	288	109
17	276	101
18	276	93
19	180	117
20	252	125
21	280	133
ITEMS SECTION	(INDEX, PROFIT, WEIGHT, ASSIGNED NODE NUMBER): 
1	122	1009	2
2	648	1002	2
3	530	1003	2
4	302	1008	2
5	426	1005	2
6	486	1004	3
7	515	1004	3
8	104	1000	3
9	643	1005	3
10	53	1006	3
11	240	1004	4
12	986	1002	4
13	41	1009	4
14	544	1003	4
15	808	1001	4
16	248	1005	5
17	888	1001	5
18	380	1001	5
19	990	1008	5
20	743	1007	5
21	861	1009	6
22	598	1001	6
23	835	1001	6
24	850	1005	6
25	26	1001	6
26	155	1009	7
27	89	1000	7
28	869	1000	7
29	879	1005	7
30	114	1007	7
31	862	1009	8
32	495	1007	8
33	666	1004	8
34	861	1004	8
35	300	1006	8
36	753	1008	9
37	186	1006	9
38	927	1003	9
39	343	1001	9
40	417	1000	9
41	544	1003	10
42	314	1005	10
43	723	1008	10
44	302	1003	10
45	113	1003	10
46	830	1004	11
47	119	1002	11
48	819	1000	11
49	928	1006	11
50	496	1004	11
51	806	1008	12
52	574	1004	12
53	220	1008	12
54	779	1000	12
55	790	1009	12
56	680	1007	13
57	244	1009	13
58	665	1002	13
59	527	1001	13
60	53	1009	13
61	763	1003	14
62	153	1001	14
63	753	1004	14
64	350	1009	14
65	909	1004	14
66	514	1006	15
67	975	1003	15
68	244	1001	15
69	398	1002	15
70	351	1006	15
71	341	1006	16
72	681	1000	16
73	618	1006	16
74	485	1006	16
75	134	1006	16
76	859	1008	17
77	71	1002	17
78	553	1006	17
79	540	1006	17
80	597	1008	17
81	456	1000	18
82	211	1005	18
83	959	1008	18
84	902	1003	18
85	585	1005	18
86	969	1008	19
87	50	1009	19
88	870	1005	19
89	32	1009	19
90	399	1007	19
91	450	1000	20
92	388	1000	20
93	739	1003	20
94	731	1001	20
95	486	1009	20
96	240	1000	21
97	573	1008	21
98	45	1008	21
99	678	1008	21
100	721	1000	21
